title,label
pentagons no says cut in lcs ship program not an indictment,1
us lawmakers fight white house transportation budget cut plan,1
germanys merkel issues dire warning to europe america is no longer to be trusted,0
ny giants player pretends to pee like a dog then gives black power salute after touchdownstakes protest to new low,0
us taxpayers to foot bill for outrageous obama scheme to import and provide housing for relatives of illegal aliensdemocrat voters,0
trump ditches press to make last minute surprise trip,0
the great wall streetwashington con job part of the recovery which didnt happen,0
south korea police seek arrest warrant for hanjin group chief,1
cia inspector hillary endangered lives former judge hillary is a prime candidate for prosecution,0
new zealand national leader says will speak with kingmaker peters in the next few days,1
ted cruz gets owned by his own harvard law professor calls cruz clueless on constitution,0
united arab emirates says to announce government reshuffle on thursday,1
us report on civilian drone casualties expected friday white house,1
trump to give speech on illegal immigration on wednesday,1
obama promises to veto bill that would block aircraft exports to iran,1
honduran leader hernandez declares himself victor in presidential vote,1
kellyanne conways husband just publicly bashed trumps travel ban while she was defending it on tv,0
selfish hillary refuses to address crowdsends surrogate to give speech,0
somalia sacks police security bosses after deadly bombing,1
trump explained us position on thaad to xi south korea,1
angolas ruling mpla wins election with percent of vote electoral commission,1
argentinas fernandez charged with treason arrest sought,1
wikileaks exposes clinton campaign in cahoots with corrupt doj on email scandal,0
warning dont worry if the stock market goes crazy after election,0
putin and trump to potentially meet in slovenia,0
exclusive us warship sails near islands beijing claims in south china sea us officials,1
these secret koch bros memos expose propaganda plans,0
president obama smacks down trumps bullsht claims dont jibe with the facts,0
russias lavrov us decision on jerusalem contradicts common sense,1
boycottdisney disney pushes gay agenda on toddlers young kidsmakes stingray in new finding dory movie a transgender,0
nancy pelosi backs bombshell legislation that could kick trump out of office,0
as predicted google fires man who complained about firms repressive political culture,0
partisan feud undercuts trumprussia probe us democrats charge,1
trump chinas top diplomat discuss cooperation possible xi meeting,1
report on mh finds initially similar route on pilots flight simulator,1
ron paul sums up obamas fakepresidency in one brutal facebook post,0
jon stewart brilliantly reveals trumps major character flaw and its so true,0
watch cop caught on video saying blacks have violent tendencies,0
polls are tightening but is the us presidential election rigged,1
proof republicans are blocking black voters this court case is exposing them,0
at un trumps tough talk opens door for macrons diplomacy,1
danish police charge syrian man with attempted terrorism,1
zimbabwes mugabe says may make cabinet changes next week,1
wow what john kerry just said proves his inability to be our secretary of state,0
angolas new president takes surprise steps to rein in dos santos,1
heres why ll bean is being boycotted by the loony lefties and what you can do about it,0
white supremacist gop congressman says colleagues are patting him on the back for racist tweets,0
state department memo shows unconstitutionality of trump travel ban aclu,1
washington protests mostly under control arrested police chief,1
illinois house opts for another stopgap budget amid impasse,1
alabama is considering promoting lawless disgraced justice roy moore,0
tillerson says north koreas aggression endangers entire world,1
trump girls give shout out to crooked hillaryand bring down the house if the justice department dont want to indict youthe american people will indict you,0
bravo conservative actor tom selleck sets flag burner straight in this powerful video,0
senates mcconnell says tax bill should be revenue neutral,1
trump advisers explain why he didnt practice for debate and its insane,0
mike rowe a lesson on liberty that everyone should hear,0
bill oreilly makes sexist attack on andrea mitchell her response was perfect,0
factbox congress investigates links between trump and russia,1
did obama commit a felony when he sent million to iran,0
reporter confronts state department over dc visit by al qaeda tied terror group,0
soccer star weah to face vice president in liberian presidential runoff,1
breaking deploraball organizer mike chernovich to file charges with fbi against radical antitrump terrorists,0
congressman bitter liberals stalling wisconsin count to steal electoral votes from trump,0
merkel call to stop turkeys eu bid draws mixed response,1
watch obama goes beast mode on cnn anchor for pushing gun grab conspiracy,0
trump tells middle east to drive out islamist extremists,1
michigan silently gave clean water to state employees for months before flint crisis broke,0
these are hillary clintons five vp choices and they are all excellent,0
thailand prime minister to visit white house on october,1
white house postpones meeting to decide on participation in paris climate pact,1
kosovo at risk of attacks by returning islamist militants report,1
trump says foreign policy team still not ready,1
suspected al shabaab militants behead four in kenyas lamu county official,1
caught on camera multiple attacks against olympic tourists by brazen thugs in broad daylight in rio di janeiro,0
factbox trump to meet with us house speaker ryan us senator manchin,1
macron determined to engage germany in debate on europe reforms,1
clinton says success of syria agreement rests with russia,1
gop sent armed agents to harass clinton aide and used your tax dollars to do it,0
clinton email server broke government rules watchdog finds,1
trump tried recreating obamas iconic bin laden raid situation room photo and its so pathetic,0
elizabeth warren has some news as to who shes endorsing,0
hamas calls for palestinian uprising over trumps jerusalem plan,1
bill maher hilariously hammers evil ted cruz on jimmy kimmel live,0
palestinians may seek un assembly support if us vetoes jerusalem resolution envoy,1
three dead as storm ophelia batters ireland,1
trump to halt refugee flow from some muslimmajority nations white house official,1
catalan parliament votes to start constituent process to split from spain,1
friend of stanford rapist not everyone who rapes in college is a rapist,0
greece and turkey trade barbs as erdogan visits athens,1
four nations meet to resume stalled afghan peace talks in oman,1
obama says islamic state fight far from world war three speech,1
us tax negotiators raising refundable portion of child tax credit congresswoman,1
obama highlights five priorities in meeting with republican leaders,1
a brutally honest message to black american men from a conservative black american,0
uae terminates north korean diplomatic mission ends visas,1
michele bachmann says trump is the gop nominee cause god was godding it up,0
breaking bombshell julian assange claims murdered dnc staffer may have been wikileaks sourceoffers reward for info leading to killer,0
victims of mexico military abuses shudder at new security law,1
how safe is food packaging to our health,0
ryan house republicans offer plan to slice us tax rates,1
exclusive uk finance jobs affected in brexits first wave reuters survey,1
not kidding call a transexual he if he wants to be called she in communist nycpay staggering fine,0
sc man uses stand your ground law as reason for bail after he slow cooked murder victims,0
republican governor is letting employers ignore minimum wage increase passed by voters,0
france says will lead renewed effort to make the planet great again,1
new jerseys bridgegate defendants executed vicious scheme prosecutor,1
seth meyers just banned donald trump from appearing on his show its absolutely amazing,0
trump met stanfords john taylor in fed chair search official,1
michelle obama dishes dirt on barack he barely got his work donehe was a bum,0
senate dems to gop take healthcare hostage theres no way were working with you,0
dont believe the media massive fl trump rallyfans walk mile to get into rally while hillary handlers have to tell her when to smile,0
senate democrats will force senate republicans to vote on trumps racist policies,0
bruce springsteen just unleashed his fury on north carolina and it is glorious,0
meghan mccain cutoff after saying the florida shooter was flagged by the fbi,0
bannon priebus top candidates for white house chief of staff ny times,1
dml provides stunning analysis predicts trump will win presidential election,0
russias lavrov tells tillerson important not to allow new us strikes in syria,1
breaking screw the frontrunners chosen by we the peoplethe gop establishment has other plans,0
after stinging athens turkeys erdogan woos crowds in northern greece,1
us requires enhanced screening of cargo from turkey,1
ted cruz names who hell pick as ambassador to the un and you may vomit,0
us top court puts some limits on contractor fraud lawsuits,1
four foreigners working at power plant kidnapped in libya official says,1
senate approves billion to fight zika virus,1
trumps doj said executive branch can withhold info from dems senators from both parties livid,0
germanys gabriel says ties with us difficult will improve,1
protester hits cop on head with balloonwatch hysterical reaction when cop pops balloon,0
rights group questions italys work with libya stopping migrants,1
north korea says trump has lit the wick of war russias tass agency,1
watch sheriffs honest response after a school shooting the gun didnt change,0
not just hillary entire obama administration exposed for using private email to avoid foia requests,0
trying to move on from the us election tune into november,1
is trump ditching obamas bad deal to bring muslim refugees in australia to the us,0
factbox trump on twitter grahamcassidy bill luther strange,1
india says ready for stronger us ties after tillerson endorsement,1
fired from apprentice omarosa may get trump white house job,1
britain says expects most eu citizens can stay after brexit,1
hansons battler bus takes the antiimmigrant road in australia,1
something weird is happening with jared kushners hair,0
syrian opposition snc wont participate in russiasponsored congress spokesman,1
the carnage and the kindness of good samaritans after london terror attack,0
senior saudi prince condemns trumps opportunistic jerusalem move,1
most americans say republican healthcare plan will be harmful reutersipsos poll,1
comment on gold medalist wrestler gets violent with police all cops choose not to engage in deadly force by buck rogers,0
poll how millennials view blm and the altright,0
report these poultry companies deny bathroom breaks force workers to wear diapers,0
jealous donald trump attacks megyn kelly again says nobody wants to woo her,0
invoking orlando senate republicans set up vote to expand fbi spying,1
really tremendous trump mimic alec baldwin coauthors white house memoir,1
hariri warns lebanon faces arab sanctions risk to return in days,1
tyranny obamaphone fraud kept under wraps until vote to expand program,0
workers fired for skipping work to protest on behalf of illegal immigrantscalls employer who fired them a racist,0
trump got an eightyearold american girl killed along with other children and women,0
california senate approves bill ending mandatory prostitution sentences,1
white house slams zika funding bill as inadequate,1
texas church shooter years before soft target attack gunman tried to carry out death threats on cia linked air force base,0
city of chicago just told trump to go fck himself with a huge golden statue,0
white house budget director unclear if house healthcare bill can pass abc,1
mississippi senate oks bill giving church members license to kill perceived threats,0
trump in crisis after lewd remarks about women come to light,1
no title,1
us airlines brace themselves passengers for hurricane irma,1
massachusetts immigrant ruling could guide other states official,1
watch rapper makes video shows white police officer being tortured hangedsays hes not advocating violence just promoting black lives matter,0
trump congratulates chinas xi on extraordinary elevation,1
eleven killed in clashes in ethiopias oromiya region official says,1
house republicans to meet with trump on thursday aide,1
mexico urges respect from us for presidential election,1
undocumented immigrant dares trump to release his taxes after proving she pays hers,0
watch maga rally live president trump holds massive rally in phoenix,0
rebuke of clinton over email use creates opening for trump,1
trump leaning toward georgia exgovernor for agriculture head official,1
this trump supporter may literally be the dumbest person on earth,0
wow former muslims message to refugees who betray america goes viral you are muslims living here and benefiting from this countrystand up for america,0
virginias democratic governor just vetoed obnoxious antilgbt bill,0
massachusetts ballot initiative on president tax return passes hurdle,1
hillary absolutely skewers rubios antichoice bullsht calling him pathetic,0
kentuckys republican governor calls for probe of democratic predecessor,1
senator warren seeks investigation of insurers over retirement rule,1
trump picks rep mulvaney to head white house budget office,1
whos better dangerous donald or crooked hillary,0
china says us violated its sovereignty in south china sea,1
china says opposes unilateral sanctions after new us curbs target north korea,1
trump epa lags behind in environmental enforcement report,1
kerry speaks with russian counterpart ahead of moscow visit,1
report paranoid trump forces cabinet members to only hire people loyal to him,0
trump supporter and rocker ted nugent unloads on leftist hippie david crosby a bloated carcass who competes with michael moore to see who can go the longest without hygiene,0
cruz tax plan would slash us revenue favor wealthy analysis,1
financial firms fear turmoil over fraught us debt ceiling talks,1
did you spot the pants on fire moment in trumps first campaign tv ad politifact did,0
malta police arrest suspects in murder of blogger pm says,1
clinton campaign says confident fbi conclusion in email probe wont change,1
obama has blood on his hands otto warmbier has died days after release from north korean captivity video,0
republican senator recorded criticizing trump,1
japan weighs plans to deal with north korean evacuees in case of crisis,1
friday nights hysterical take on the boehner mcconnell cruz tussle,0
watch video proof trump just absolutely lied about his crowd size while speaking,0
trump health pick defends stocks says americans wont lose insurance,1
us court deals trump a setback in pollmonitor fight,1
the dea will deliver some big news about marijuana this year,0
saudi king tells putin iraqi territorial integrity must be preserved,1
kenya court throws out opposition coalition from election challenges,1
boom trump gives powerful immigration speechwebsite crashes with huge volume of donorssame day benghazi blood on her hands hillary appears before halfempty american legion conference,0
seven dead in concert attack reprisals in central african republic,1
cognition and true islam a book review,0
obama urges more consumer choices for cable tv settop boxes,1
white supremacist kills black man planned on murdering more,0
us antiborder tax coalition to target lawmakers during congressional recess,1
saudi killing of yemeni people worst type of terrorism ayatollah khamenei,1
sen warren slams shockingly weak punishments for corporate crime,1
boom kellyanne conway shuts down cnns cuomo why do you care,0
prime minster john key caught channeling millions of dollars of taxpayers money to ethically compromised clinton foundation,0
wow hillarys uncensored comments about monica lewinsky revealed by longtime hillary friend,0
unhinged leftist apologizes to refugees who gang raped her,0
beyonce makes powerful statement about police shootings we are sick and tired,0
why conservatives should stop whining about president obama skipping nancy reagans funeral,0
icahn praises trump economic plan says candidate will get bluecollar vote,1
thousands march in helsinki in farright antifacist demonstrations,1
obama says us government must improve cyber security,1
trump defends star tweet clinton says its antisemitic,1
lebanese woman shot dead by fouryearold son in gun accident,1
kazakh president names two new deputy pms,1
breaking two cops shot killed in ambush style attacks while sitting in their vehicles shooter at large,0
trumps ghostwriter issues dire warning about his dangerous current mental state,0
like asking if youll stop beating your wife saudi ambassador to us dodges yemen cluster bomb question american herald tribune,0
trumps team just slapped a terrifying label on the white house press corps gets smacked hard,0
top tech executives to attend trump summit on wednesday recode,1
trump still isnt convinced russia interfered in our election despite all the evidence,0
breaking the first charges have been filed in muellers russia investigation,0
protesters flood barcelona demanding release of separatist leaders,1
is democratic party attempting a soft coup efforts underway to hijack electoral college vote,0
bill cosby thanks friends and fans in new years tweet twitter eviscerates him,0
unbending on border ireland says there work to do to get brexit deal next month,1
russia to us trump sort out your own preelection hacking scandal,1
desperate venezuelans peddle wares doortodoor in colombia to survive,1
bluecollar democrats to party its still the economy stupid,1
sickening challenge goes viral disrespecting our american flag by stomping on it,0
watch louisiana governor tells republicans to stop whining about president obama,0
ammon bundys own safety committee tells him and his militia terrorists to go home,0
trump sends holiday greetings to iranians does not mention travel ban,1
after debate duke says usa becoming banana republic,1
senate healthcare bill expected to cut back medicaid expansion,1
marco rubio just had the most hilarious reaction to trump touching him,0
two izadi women who escaped daesh win eus top rights award,1
senator rand paul to back bill blocking fbi hacking expansion,1
ceo of starbucks sends giant fk you to trump in groundbreaking open letter,0
hillarys pastor compares her election loss to donald trump to death of jesus christ,0
yet another asshole just rammed a bunch of protesters with his car,0
trump voter fraud official announces bid for kansas governor,1
strange hillary goes off the rails in labor union speech,0
why cant hillary clinton stop telling stupid lies,1
indigenous protesters seize oil wells in peruvian amazon chief,1
france offers to mediate between baghdad and kurds,1
south africas court to hear states appeal against pistorius in november,1
venezuelas former ambassador to un leaves the united states source,1
what happened clinton memoir looks at election russia sexism,1
us china to step up cooperation on north korea,1
drugmaker shares slip as trump tweets about pricing system,1
facebook hits back responds to allegations theyre hiding conservative opinions,0
reporter presses trump on birther conspiracy and trump cannot handle it,0
whatever happened to trumps second wife,0
inside trumps charity ball tonight at beautiful maralagoprotests outside,0
judge blocks indiana governors order barring syrian refugees,1
frances macron says work on brexit bill not even halfway done,1
unreal obamacare creator blames republicans for mess he created,0
israeli missiles hit military post near damascus syrian state tv,1
after macron meeting hariri says will clarify position in lebanon,1
republican vows all hands on deck in georgia congressional runoff,1
no title,1
what ann coulter just called fox news and ted cruz takes the gop civil war to another level,0
senate plans september hearings on health insurance market,1
us customs give airlines green light to board all visaholders after seattle ruling,1
the duck man has spoken duck dynastys patriarch announces his choice for president in this great video,0
state lawmakers override bill veto to ease chicago pension payments,1
breaking clinton clearedwas this a coordinated last minute trick to energize hillarys base percentfedupcom,1
south korea to hold summit with china on saturday blue house,1
seth macfarlane responds to orlando shooting smacks down gun nuts,0
federal judge tells antivaxxers to go fck themselves upholds strict california vaccination law,0
congrats to nasty little globalist and bilderberg member macron for his amazing outsider triumph,0
in mexican slum a decadeslong wait for quake relief,1
house panel to consider measure censuring irs chief,1
frances macron picked moment to put eu proposals to germany,1
former intel chair hammers obama on his antitrump speech,0
republican elders urge trumps white house to adopt carbon tax,1
trump lifts refugee ban but admissions still plummet data shows,1
trump on twitter immigration sheriffs tornadoes,1
trey gowdy on benghazi and possibility of kerry testifying,0
watch jimmy kimmel hilariously wrecks trump for whining about hamilton,0
the numbers are in states insurers literally say obamacare trainwreck is trumps fault,0
huge ww bomb to be defused close to german gold reserves,1
trumps former accountant breaks silence to shut down trumps tax lies,0
pres obama starts with a huge win iran turns over nuclear program gop silenced,0
disgusting cleveland cops join hate group who inspired multiple murders of fellow officers to disrespect our flag,0
no more fun freebies on backs of hard working americans kansas takes fun activities out of welfare,0
icc reports jordan to un security council for not arresting sudans bashir,1
mi gop chair ronna romneymcdaniel chooses own course backs republican candidate that wont make her uncle happy,0
breaking muslim shot dead in paris after rushing police hq with knife was living in german refugee shelter,0
watch cnn pundit hilariously turns trumps drain the swamp slogan against him,0
trump says he backs house speaker even if healthcare bill fails,1
obamas notsosecret admirer donald trump,1
israeli nuclear whistleblower gets offer to live with wife in oslo,1
mike pence once said the most insanely laughable thing about condoms on cnn,0
syrian rebels hand border crossing to opposition government,1
in illinois partisan politics send budget battle into overtime,1
turkey seeks arrest of people in probe targeting gulen network in army media,1
watch morning joe knows trump bribed pam bondi because he brags about buying politicians,0
college ad welcomes new students and apologizes for their impending rape,0
us calls on myanmar to stop violence displacement of rohingya,1
trump seeks historic us military spending boost domestic cuts,1
saudi airplane arrives in baghdad first time in years,1
us steps up pressure on hezbollah offers reward for two operatives,1
us army probes fake evacuation orders sent to us military families in south korea,1
if google trends are any indication of who will win electionhillary is in big trouble,0
trump takes center stage in fractious senate race in alabama,1
after irma a mixed journey home for florida evacuees,1
trump leads republican field nationally by more than points poll,1
while were debating cruz vs trump listen to what gop elites have in store for us,0
monmouth poll point clinton lead over trump day before us election,1
philippines duterte says only answers to his people on drugs war human rights,1
west africa population planners battle to woo muslim hearts,1
suicide bomber kills at least at police academy in somalias capital,1
belgian trial of paris attack suspect postponed to feb,1
brexit never britain can still change its mind says article author,1
build the wall house voted on funding trumps wall in partisan vote,0
saudi arabia will do something truly disgusting in an attempt to accommodate trump,0
little prospect of syria peace progress seen in geneva talks,1
workers at major chain store refuse to make racist cake for cop,0
marco rubio comes out of mothballs to issue dumbest statement on trump yet,0
california mayors ask for governors support for highway cameras after shootings,1
trump told police union to report cops who didnt vote for him and its uncomfortable as hell,0
woman who made viral naked trump painting was assaulted beaten near her home,0
whoa senator tom cotton blasts harry reids cancerous leadership,0
let the boycotts begin keurig coffee and major companies cave to leftpull ads from sean hannity show after he interviewed gop senate candidate roy moore,0
us environmental agency chief says humans contribute to global warming,1
trumps spokesman promises reporters never to lie,1
trump defeated clinton by votes in michigan unofficial tally,1
highlights of reuters interview with trump,1
us house clears way to debate republican healthcare bill,1
police detain dozens in moscow amid fear of antigovernment attacks,1
breaking fl muslim terrorist worked for security company who quietly transports and releases van loads of illegal aliens away from border for us government,0
us commerce secretary wants nafta autos content above percent union chief,1
catalan separatists march in brussels,1
fox news gives the most cringeworthy reason why ivanka deserved to sit in at g,0
fcc chairman expected to unveil strategy to reverse net neutrality sources,1
british man goes undercover makes chilling video in welcoming neighborhood mosque,0
couple gives up buying million boat to send kindergarteners to college,0
judge jeanine unloads on hillary how did you go from being dead broke to being worth over million while in government,0
europe africa ministers agree to help migrants held in libya,1
trump gets wrecked on twitter for promising to tweet less if press kisses his a,0
henningsen us antitrump protests similar to soros color revolutions abroad,0
facebook employees asked mark zuckerberg if they have a responsibility to stop trump,0
hispanic coalition asks trump to stop attacks,1
you were my guy trump told macron french official says,1
news disgrace the ceo of beans has stepped down amid reports that there cant be a ceo of beans,0
hillary just personally went on twitter to destroy trumps ridiculous visit to mexico,0
this is not a reality show obama tells trump,1
house speaker ryan says contested republican convention more likely,1
homeland security sec doesnt expect to meet immigration agent hiring goals within two years,1
in order for trump to drain the swamp hes going to have take on the alligatorsand heres how,0
france calls for catalonia discussions within spanish constitution,1
racists are thrilled with trumps new campaign boss,0
after deadly protests indian states in lockdown for godmans rape sentencing,1
nato us and uk assemble largest troop buildup on russian border since cold war,0
turkey orders school employees detained in postcoup probe ntv,1
comey letter backfires as email scandal revival energizes hillary clinton supporters,1
sanders and clinton battle for youth vote with college plans,1
sonntagsfrage was sagen sie dazu dass donald trump tatschlich gewonnen hat,0
trump just accidentally gave america the greatest reason not to vote for him,0
defeat of islamic state in raqqa may herald wider struggle for us,1
shocked former cia double agent hillary played russian roulette with spies lives,0
sanders citing email controversy questions clintons electability,1
fast food combo meals tied to kids overconsumption of highcalorie drinks,0
planning group puts billion price tag on illinois transportation fix,1
trumps son tries his hand at politics waterboarding no different than being a frat boy,0
trump insider reveals donalds top pick for vp wants someone he can live with for eight years,0
hey hillarywho is really behind attempt by party of diversity to use bernies jewish faith to take him down,0
economikes the gatekeepers of clintons economic policy,1
watch conservative christian leader says women should be banned from being leaders,0
court slams down trumps order blocking funding to sanctuary cities,0
russiaus plutonium deal no longer in effect,0
rachel maddow obtains document that means very bad news for trumps muslim ban,0
trump trolls turn on gop moderates youre gonna get primaried,0
obama briefed after britain votes to leave eu,1
puerto rico board sets oct date for draft turnaround plan,1
factbox trump on twitter us air force cia,1
white house will not comment on democratic email hack probe,1
karma birthday boy bill clinton heckled by kids on the golf course,0
clinton foundation hired cyber firm after suspected hacking sources,1
watch ted cruz opens the gop debate with a wicked burn on donald trump,0
massachusetts governor proposes bill to stiffen immigration enforcement,1
flashback remember when obama was caught telling russian president hed have more flexibility after he won reelection why didnt anyone question russian interference in his defeat of mitt romney who called russia our biggest threat,0
factbox wall streets take on possible impact of us elections,1
attorney general sessions says now recalls meeting flagged in russia probe,1
trump met feds yellen in fed chair search white house official,1
ben carson believes poverty is just a state of mind and people arent happy about it,0
moscow says it was londons decision to scale back ukrussia dialogue,1
philippines duterte to raise sea dispute with china at asiapacific summit,1
this activist might go to jail for criticizing michigans governor on facebook,0
clinton campaign staffers prematurely popped open champagne early tuesdayheres how they got it so wrong,0
bulgaria warplane purchase on hold after lawmakers demur,1
good news folks god is now protecting donald trump from a concentrated satanic attack,0
south sudan commander defects to rebels amid showdown with exarmy chief,1
pour booster les ventes dassault offre un portecl hello kitty pour tout achat de rafale le gorafi,0
former ambassador accuses trump of violating constitution every time a diplomat visits,0
lol wait till you see why the raceobsessed left is attacking tyler perrys house of payne actor for posting this picture on social media,0
sanders campaign fights back after ohio bans youth from primaries,0
iran summons swiss envoy over us irresponsible missile claim tasnim,1
this one tweet nails similarity between orlando shooter and allamerican christian values,0
alarming nsa refuses to release clintonlynch tarmac transcript with lame excuse,0
watch trump crowd erupt we have no choice complete shut down of muslims entering us,0
watch stanley cup champs visit white housegive trump coveted gift,0
trumps foundation openly admits to corruption breaking irs rules,0
julian assange gets emotional over his family especially young children during exclusive sean hannity interview,0
conservative christians think girls are a crop should be married off as children,0
mexico sees signs of us change on wall payment,1
five reasons you should vote for donald trump,0
resistance organizers have an amazing new antitrump campaign trump will be furious,0
chicago trump rally cancelled radicals and blm came out to riot against the free speech of anyone but them,0
key in nafta talks is not tearing apart what has worked mexico,1
trump sending new york city suspect to guantanamo would take too long,1
breaking hispanic men beat woman in front yardsteal yard signpost sickening video online,0
ivanka trump just actually became our new first lady,0
grandma will have to pay more than k a year for insurance under gop bill,0
has espns arthur ashe courage award become the gaytransgender award,0
venezuela talks to resume in january after government opposition fail to reach deal,1
rich couples insane explanation for why theyll vote trump has entire world facepalming,0
donald trump complains to europe that they make it too hard for him to get richer,0
police arrest japanese man after body parts found in apartment,1
trump names altright racist as his chief strategist,0
sean hannity tries to bash cnn reporter but it immediately backfires,0
myanmar says security forces told to avoid collateral damage in rakhine,1
south china sea code of conduct talks to be stabilizer for region china premier,1
this is the man militarized police at standing rock are working for,0
is hillary clintons entourage involved in a satanic pedophile ring,1
mugabe holds more exit talks with generals state media,1
flashback watch ted cruz promise to support donald trump as republican candidate,0
leaving nothing to chance china increases security social control before congress,1
japans pm says will keep seeking trumps understanding on tpp,1
new york gov cuomo thinks hes the boss of you bans travel to mississippi,0
seahawks star has even more to protest before games after police brutality in vegas,0
yr old wwii veteran writes scathing letter to obama i cant figure out what country youre the president of,0
trump expected to delay us embassy move to jerusalem sources,1
washington pot protesters have wary eye on trumps attorney general pick,1
mooch for president surprising new poll shows how michelle stacks up against hillary in presidential bid,0
henry rollins destroys north carolinas gop governor for signing antilgbt law,0
trump nominated for nobel peace prize despite being most bigoted kid on playground,0
merkel says geneva talks should aim to agree safe areas in syria,1
mo democrat lawmaker under investigation by secret service for saying i hope trump is assassinated on facebookbut response by man who claims cousin is on trumps secret service detail could be more serious threat,0
samesex marriage bill clears australias senate,1
chronology it only took seven decades the path to eus defense pact,1
actress goes solo to push for end to philippines drug war,1
too early to say if uk has made sufficient progress in brexit talks irish pm,1
watch hillary laugh when trump mentions gays who are thrown off buildings by muslims in countries who fund her campaign,0
undercutting the nation state chicago group suggests global cities should run world affairs,0
israeli cabinet minister welcomes spicers apology over hitler remarks,1
syrian government envoy us and turkish troops should leave syria,1
full interview donald trump gets down to business on minutes,0
what the mainstream media wont show you new white house communications director anthony scaramucci explains why he once called trump a hack,0
loudmouth celebrities forced to eat crow after hurling vile insults at ben carson over immigrant remarkswfb releases video of obama saying same thing in,0
exclusive obama approves broader role for us forces in afghanistan,1
rep maxine waters just nailed ben carson to the wall with the cold hard truth,0
tiny homes banned in us at increasing rate as govt criminalizes sustainable living,0
congress faces tricky path to avoid government shutdown,1
no northsouth ireland border despite leaving customs union british minister pledges,1
trump to pick seema verma for centers for medicare and medicaid services transition official,1
fox news seems super bummed theyre forced to report iran released prisoners,0
obamacare repeal could take months replacement years republican aides,1
in stephen colbert gave us a futuristic view of trumps presidency he wasnt far off,0
us nordic nations call on russias military to comply with obligations,1
trump apologizes for lewd talk caught on live microphone in,1
trump supporter says facts dont exist and gets immediately schooled,0
superbugs big pharma to blame for coming death of people annually,0
after telling lies in one day trump calls fact checkers scum,0
us puts more pressure on pakistan to help with afghan war,1
republicans are literally plotting an intervention with trump to save their party,0
white house spokesman spicer draws heat off camera,1
trump hostility set to deepen iran power struggles,1
hillary clinton insulted and embarrassed ambassadors by refusing to follow decorum,0
russia to retaliate against us in military observation flights row agencies,1
indonesia says evacuated from bali volcano more need to move,1
httpsfedupwpenginecomwpcontentuploadshillarystreetartjpg,0
factbox trumps policies on immigration economy other issues,1
after trumps win conservatives are begging the senate to approve obamas scotus pick,0
lol trump responds to raceobsessed congressman lewis after calling him an illegitimate presidentmedia attacks loathsome trump,0
et williams anti trump protesters your revolution is fake,0
busted trump took millions of dollars from saudi arabia despite saying he would never accept their money,0
germany france float new sanctions after north korea nuclear test,1
trump tax plan to help businesses working americans white house,1
bill maher just dropped a truth bomb about trump voters that every liberal needs to hear,0
nepals oli most likely next pm wins parliament seat,1
indias push to broaden use of its biometric database,1
texas governor calls legislative session could include bathroom bill,1
german election campaign largely unaffected by fake news or bots,1
kellyanne conway just humiliated herself on national tv displays stunning incompetence,0
iran foreign minister defends missile program asks european support,1
russian military syria government troops control percent of syria agencies,1
us house panel says puerto rico bill in limbo as talks continue,1
eric bolling accuser is serial sexual harassment accuser pssyhat wearing trumphating leftwing activist professor,0
trump releases his health care plan heres the one thing youll hate the most,0
multiple sclerosis patient montel williams rips gop health care bill to pieces so wrong,0
the gop just revealed what they really think about national security,0
senate panel approves myanmar nominee,1
failed vote to oust president shakes up perus politics,1
samantha bee takes on the nra and its asinine mascot and it is glorious,0
george clooney has a very specific reason why hes supporting hillary,0
une fan demande le remboursement de son tatouage aprs avoir appris la sparation des frero delavega le gorafi,0
italian government gets economy bill through senate despite friction,1
this one image from the rnc is all you need to see,0
nuclear renewables to help french co reduction goals macron says,1
fbi detects breaches against two state voter systems,1
antifa manual found on evergreen college campus shut down their ralliesforce the media to show our side as the righteous one,0
iran says it does not interfere in lebanese state affairs tv,1
bushs secretary of defense says trump has no fcking idea what hes talking about,0
chinese vietnamese communist parties have shared destiny beijing,1
life incredible animal mating rituals,0
details emerge of republicans plans to replace obamacare,1
house panel approves legislation to speed deployment of selfdriving cars,1
republican ryan rejects trump warning of riots in presidential race,1
trump gets humiliated after declaring his poll numbers higher than obamas,0
us senators mccain graham order may help recruit terrorists,1
army chief had no advance knowledge of trumps transgender ban,1
after us veto un general assembly to meet on jerusalem status,1
irish border should see no queues postbrexit british minister,1
french union says will not join farleft protest against macron reforms,1
losing immunity german antiimmigrant partys cohead may face perjury charge,1
pentagon budget requests million in support for israel defense,1
us not started assessment on any trump intel disclosure to russia coats,1
breaking todd palin in very serious snowmobile accident,0
grifter hillary clinton made k within hours after saying she was dead broke,0
cambodian opposition member pardoned at pms request,1
stephen hawking lauds chinese pop star for space migration question,1
obamas war on america update fbi issues riot alert for louisiananew black panthers coming to baton rouge,0
megyn kelly not exactly getting warm welcome at nbc people are pssednbc bit off more than they can chew when they hired megyn,0
cnn smacks trump with inauguration day ratings facts after he praises fox news,0
clinton lawless protocol chief sold seats to obama white house state dinners,0
gizmodo tricks james comey trump advisers into responding to blatantly obvious email hack attempt,0
senate approves trump trade nominee ahead of nafta renegotiation,1
viral video bernie sanders socialist gets shut down by judge judy,0
trump brags about gas prices and gets humiliated with facts,0
house speaker may need a temporary bill to fund government past dec,1
hillarymediamolecon,1
trump defends decision to settle trump university lawsuits,1
